accession,plant_num,plant_id,institution,expt_type,expt_ID,tray,row,column,parent_plant_id,facility,seed_stock_location,seed_quantity,isolation_id,comments,comments.orig,used_in_exptID
SALK_134586C,1A,CofC_S11Farm_1622,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_42,100,I11-V10-8,plantum=1A|  other comments ,,
SALK_134586C,1B,CofC_S11Farm_1623,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_26,50,,plantum=1B|  other comments ,,
SALK_134703C,1,CofC_S11Farm_1624,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_38,>100,I12-K02-5,plantum=1|  other comments ,,
SALK_134703C,2,CofC_S11Farm_1625,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_78,>100,I12-G03-5,plantum=2|  other comments ,,
SALK_135381C,1A,CofC_S11Farm_1626,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_26,100,I11-V09-7,plantum=1A|  other comments ,,
SALK_135381C,1B,CofC_S11Farm_1627,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_12,60,,plantum=1B|  other comments ,,
SALK_135381C,2A,CofC_S11Farm_1628,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_38,100,I12-G04-22,plantum=2A|  other comments ,,
SALK_135381C,2B,CofC_S11Farm_1629,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_65,100,,plantum=2B|  other comments ,,
SALK_135489C,1A,CofC_S11Farm_1630,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_73,50,,plantum=1A|  other comments ,,
SALK_135489C,1B,CofC_S11Farm_1631,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_2,70,,plantum=1B|  other comments ,,
SALK_135489C,2A,CofC_S11Farm_1632,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_1,150,I12-G06-20,plantum=2A|  other comments ,,
SALK_135489C,2B,CofC_S11Farm_1633,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_34,100,,plantum=2B|  other comments ,,
SALK_135712C,,CofC_S11Farm_1634,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_135734C,1,CofC_S11Farm_1635,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_31,100,I12-G03-14,plantum=1|  other comments ,,
SALK_135824C,1,CofC_S11Farm_1636,CofC,DF,1,,,,,NGH-COFC,Hanna_Box03_9,100,I12-V02-5,plantum=1|  other comments ,,
SALK_135953C,1,CofC_S11Farm_1637,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_77,100,I12-G03-21,plantum=1|  other comments ,,
SALK_135953C,1H,CofC_S11Farm_1638,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_20,25,I11-V11-12,plantum=1H|  other comments ,,
SALK_136050C,1,CofC_S11Farm_1639,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_33,100,I12-K06-1,plantum=1|  other comments ,,
SALK_136050C,2,CofC_S11Farm_1640,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_19,80,,plantum=2|  other comments ,,
SALK_136364C,,CofC_S11Farm_1641,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_136555C,1A,CofC_S11Farm_1642,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_22,>100,,plantum=1A|  other comments ,,
SALK_136555C,1B,CofC_S11Farm_1643,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_80,150,I12-G02-26,plantum=1B|  other comments ,,
SALK_136555C,2A,CofC_S11Farm_1644,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_21,40,,plantum=2A|  other comments ,,
SALK_136555C,2B,CofC_S11Farm_1645,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_78,90,,plantum=2B|  other comments ,,
SALK_136569C,2,CofC_S11Farm_1646,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_47,50,,plantum=2|  other comments ,,
SALK_136569C,1A,CofC_S11Farm_1647,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_56,20,I11-W01-8,plantum=1A|  other comments ,,
SALK_136569C,1B,CofC_S11Farm_1648,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_43,100,I11-W02-11,plantum=1B|  other comments ,,
SALK_136612C,1,CofC_S11Farm_1649,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_55,40,,plantum=1|  other comments ,,
SALK_136612C,2,CofC_S11Farm_1650,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_63,4,,plantum=2|  other comments have dry tissue,have dry tissue,
SALK_136734C,1,CofC_S11Farm_1651,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_69,30,I11-G04-12,plantum=1|  other comments ,,
SALK_137031C,1,CofC_S11Farm_1652,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_47,100,,plantum=1|  other comments ,,
SALK_137031C,2,CofC_S11Farm_1653,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_48,120,,plantum=2|  other comments ,,
SALK_137031C,1H,CofC_S11Farm_1654,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_42,100,,plantum=1H|  other comments ,,
SALK_137031C,2H,CofC_S11Farm_1655,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2H|  other comments ,,
SALK_137205C,1,CofC_S11Farm_1656,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_53,60,,plantum=1|  other comments ,,
SALK_137205C,2,CofC_S11Farm_1657,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_44,100,I11-G01-14,plantum=2|  other comments ,,
SALK_137213C,1,CofC_S11Farm_1658,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_49,65,,plantum=1|  other comments ,,
SALK_137213C,2,CofC_S11Farm_1659,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_45,100,,plantum=2|  other comments ,,
SALK_137272C,1,CofC_S11Farm_1660,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_137272C,2,CofC_S11Farm_1661,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2|  other comments ,,
SALK_138256C,1,CofC_S11Farm_1662,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_138551C,1,CofC_S11Farm_1663,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_77,80,I12-G04-4,plantum=1|  other comments ,,
SALK_138551C,2,CofC_S11Farm_1664,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_80,60,,plantum=2|  other comments ,,
SALK_138583C,1,CofC_S11Farm_1665,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_71,100,I12-K02-4,plantum=1|  other comments ,,
SALK_138583C,2,CofC_S11Farm_1666,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_56,130,I12-G03-23,plantum=2|  other comments ,,
SALK_138583C,3,CofC_S11Farm_1667,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_58,10,,plantum=3|  other comments ,,
SALK_139093C,1,CofC_S11Farm_1668,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_139411C,1,CofC_S11Farm_1669,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_58,50,,plantum=1|  other comments ,,
SALK_139411C,2,CofC_S11Farm_1670,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_59,>100,,plantum=2|  other comments ,,
SALK_139411C,3,CofC_S11Farm_1671,CofC,DF,1,,,,,NGH-COFC,,,I11-L14-4,plantum=3|  other comments ,,
SALK_139541C,1,CofC_S11Farm_1672,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_10,8,,plantum=1|  other comments ,,
SALK_139663C,2,CofC_S11Farm_1673,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_34,>>100,,plantum=2|  other comments ,,
SALK_139663C,1A,CofC_S11Farm_1674,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_42,>>100,I12-K06-7,plantum=1A|  other comments ,,
SALK_139663C,1B,CofC_S11Farm_1675,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_5,130,,plantum=1B|  other comments ,,
SALK_139663C,2H,CofC_S11Farm_1676,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_77,80,I12-K03-6,plantum=2H|  other comments ,,
SALK_139678C,1,CofC_S11Farm_1677,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_54,60,I11-G03-26,plantum=1|  other comments ,,
SALK_139678C,2A,CofC_S11Farm_1678,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_9,20,,plantum=2A|  other comments ,,
SALK_139678C,2B,CofC_S11Farm_1679,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_53,100,,plantum=2B|  other comments ,,
SALK_139697C,2,CofC_S11Farm_1680,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_20,>100,,plantum=2|  other comments ,,
SALK_139697C,1A,CofC_S11Farm_1681,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_41,100,,plantum=1A|  other comments ,,
SALK_139697C,1B,CofC_S11Farm_1682,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_32,>>100,I12-K05-9,plantum=1B|  other comments ,,
SALK_139773C,,CofC_S11Farm_1683,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_139786C,1,CofC_S11Farm_1684,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_33,100,I12-W05-11,plantum=1|  other comments ,,
SALK_139786C,1H,CofC_S11Farm_1685,CofC,DF,1,,,,,NGH-COFC,,,I11-V12-9,plantum=1H|  other comments ,,
SALK_139843C,1,CofC_S11Farm_1686,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_62,>100,I11-V10-6,plantum=1|  other comments ,,
SALK_139843C,2,CofC_S11Farm_1687,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_37,20,,plantum=2|  other comments ,,
SALK_139843C,1H,CofC_S11Farm_1688,CofC,DF,1,,,,,NGH-COFC,,,I12-G06-16,plantum=1H|  other comments ,,
SALK_140054C,1A,CofC_S11Farm_1689,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_26,>100,,plantum=1A|  other comments ,,
SALK_140054C,1B,CofC_S11Farm_1690,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_9,170,I12-G02-10,plantum=1B|  other comments ,,
SALK_140054C,2A,CofC_S11Farm_1691,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_43,100,,plantum=2A|  other comments ,,
SALK_140054C,2B,CofC_S11Farm_1692,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_30,>100,,plantum=2B|  other comments ,,
SALK_140204C,2,CofC_S11Farm_1693,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_16,30,,plantum=2|  other comments ,,
SALK_140204C,1A,CofC_S11Farm_1694,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_57,80,,plantum=1A|  other comments ,,
SALK_140204C,1B,CofC_S11Farm_1695,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_140204C,1C,CofC_S11Farm_1696,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_76,>100,,plantum=1C|  other comments ,,
SALK_140204C,2H,CofC_S11Farm_1697,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_26,35,I11-V07-8,plantum=2H|  other comments ,,
SALK_140231C,1,CofC_S11Farm_1698,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_18,10,I12-G03-22,plantum=1|  other comments ,,
SALK_140231C,2,CofC_S11Farm_1699,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_23,60,I12-K13-10,plantum=2|  other comments ,,
SALK_140350C,1A,CofC_S11Farm_1700,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_17,120,I12-G06-25,plantum=1A|  other comments ,,
SALK_140350C,1B,CofC_S11Farm_1701,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_72,50,,plantum=1B|  other comments ,,
SALK_140350C,2A,CofC_S11Farm_1702,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_74,100,,plantum=2A|  other comments ,,
SALK_140350C,2B,CofC_S11Farm_1703,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_70,100,,plantum=2B|  other comments ,,
SALK_140374C,1A,CofC_S11Farm_1704,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1A|  other comments ,,
SALK_140374C,1B,CofC_S11Farm_1705,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_41,100,,plantum=1B|  other comments ,,
SALK_140374C,2A,CofC_S11Farm_1706,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2A|  other comments ,,
SALK_140374C,2B,CofC_S11Farm_1707,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_36,100,I11-G03-11,plantum=2B|  other comments ,,
SALK_140378C,1,CofC_S11Farm_1708,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_10,20,I11-V12-13,plantum=1|  other comments ,,
SALK_140504C,1,CofC_S11Farm_1709,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_17,60,I12-G02-6,plantum=1|  other comments ,,
SALK_140578C,2,CofC_S11Farm_1710,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_38,100,,plantum=2|  other comments ,,
SALK_140578C,1A,CofC_S11Farm_1711,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_37,100,I11-G02-12,plantum=1A|  other comments ,,
SALK_140578C,1B,CofC_S11Farm_1712,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_141414C,1,CofC_S11Farm_1713,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_6,>100,,plantum=1|  other comments ,,
SALK_141414C,2,CofC_S11Farm_1714,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_73,>100,,plantum=2|  other comments ,,
SALK_141414C,1H,CofC_S11Farm_1715,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1H|  other comments ,,
SALK_141414C,2H,CofC_S11Farm_1716,CofC,DF,1,,,,,NGH-COFC,,,I12-V03-9,plantum=2H|  other comments ,,
SALK_141756C,2,CofC_S11Farm_1717,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_37,>100,I12-G05-14,plantum=2|  other comments ,,
SALK_141756C,1A,CofC_S11Farm_1718,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_44,20-50,,plantum=1A|  other comments ,,
SALK_141756C,1B,CofC_S11Farm_1719,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_80,40,,plantum=1B|  other comments ,,
SALK_141756C,1H,CofC_S11Farm_1720,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1H|  other comments ,,
