"exptid","accession","institution","facility","flat","row","column","expttype","ko.status","replicate","GC_locale","parent_id","phenotype","value","comments","treatment"
"1a1","CS22658","BC","BC-GC1",5,"C",3,"1ENVT_GC","PHYTO",5,"GC1","CofC_SF01_0149","fruitnum",75,"","standard GC"
"1a1","CS22658","BC","BC-GC1",6,"B",5,"1ENVT_GC","PHYTO",6,"GC1","CofC_SF01_0149","fruitnum",74,"","standard GC"
"1a1","CS22658","CofC","COFC-GC1",1,"L",5,"1ENVT_GC","PHYTO",1,"GC1","CofC_SF01_0298","fruitnum",5,"","standard GC"
"1a1","CS22658","CofC","COFC-GC1",2,"K",6,"1ENVT_GC","PHYTO",2,"GC1","CofC_SF01_0298","fruitnum",11,"","standard GC"
"1a1","CS22658","CofC","COFC-GC1",3,"I",4,"1ENVT_GC","PHYTO",3,"GC1","CofC_SF01_0298","fruitnum",12,"","standard GC"
"1a1","CS22658","CofC","COFC-GC1",4,"H",1,"1ENVT_GC","PHYTO",4,"GC1","CofC_SF01_0298","fruitnum",18,"","standard GC"
"1a1","CS22658","CofC","COFC-GC1",5,"L",1,"1ENVT_GC","PHYTO",5,"GC1","CofC_SF01_0298","fruitnum",5,"","standard GC"
"1a1","CS22658","CofC","COFC-GC1",6,"J",2,"1ENVT_GC","PHYTO",6,"GC1","CofC_SF01_0298","fruitnum",13,"","standard GC"
"1a1","CS22658","CofC","COFC-GC2",7,"C",6,"1ENVT_GC","PHYTO",1,"GC2","CofC_SF01_0298","fruitnum",9,"","standard GC"
"1a1","CS22658","CofC","COFC-GC2",8,"E",5,"1ENVT_GC","PHYTO",2,"GC2","CofC_SF01_0298","fruitnum",14,"","standard GC"
"1a1","CS22658","CofC","COFC-GC2",9,"J",5,"1ENVT_GC","PHYTO",3,"GC2","CofC_SF01_0298","fruitnum",19,"","standard GC"
"1a1","CS22658","CofC","COFC-GC2",10,"F",4,"1ENVT_GC","PHYTO",4,"GC2","CofC_SF01_0298","fruitnum",16,"","standard GC"
"1a1","CS22658","CofC","COFC-GC2",11,"B",5,"1ENVT_GC","PHYTO",5,"GC2","CofC_SF01_0298","fruitnum",9,"","standard GC"
"1a1","CS22658","CofC","COFC-GC2",12,"A",6,"1ENVT_GC","PHYTO",6,"GC2","CofC_SF01_0298","fruitnum",15,"","standard GC"
"1a1","CS22659","BC","BC-GC1",1,"J",5,"1ENVT_GC","PHYTO",1,"GC1","CofC_SF01_0298","fruitnum",81,"","standard GC"
"1a1","CS22659","BC","BC-GC1",2,"A",1,"1ENVT_GC","PHYTO",2,"GC1","CofC_SF01_0298","fruitnum",38,"","standard GC"
"1a1","CS22659","BC","BC-GC1",3,"B",4,"1ENVT_GC","PHYTO",3,"GC1","CofC_SF01_0298","fruitnum",60,"","standard GC"
"1a1","CS22659","BC","BC-GC1",4,"L",3,"1ENVT_GC","PHYTO",4,"GC1","CofC_SF01_0298","fruitnum",50,"","standard GC"
"1a1","CS22659","BC","BC-GC1",5,"F",1,"1ENVT_GC","PHYTO",5,"GC1","CofC_SF01_0298","fruitnum",57,"","standard GC"
"1a1","CS22659","BC","BC-GC1",6,"B",1,"1ENVT_GC","PHYTO",6,"GC1","CofC_SF01_0298","fruitnum",50,"","standard GC"
"1a1","CS22659","CofC","COFC-GC1",1,"K",6,"1ENVT_GC","PHYTO",1,"GC1","CofC_SF01_0020","fruitnum",NA,"","standard GC"
"1a1","CS22659","CofC","COFC-GC1",2,"E",6,"1ENVT_GC","PHYTO",2,"GC1","CofC_SF01_0020","fruitnum",17,"","standard GC"
"1a1","CS22659","CofC","COFC-GC1",3,"D",5,"1ENVT_GC","PHYTO",3,"GC1","CofC_SF01_0020","fruitnum",NA,"","standard GC"
"1a1","CS22659","CofC","COFC-GC1",4,"G",2,"1ENVT_GC","PHYTO",4,"GC1","CofC_SF01_0020","fruitnum",20,"","standard GC"
"1a1","CS22659","CofC","COFC-GC1",5,"D",4,"1ENVT_GC","PHYTO",5,"GC1","CofC_SF01_0020","fruitnum",NA,"","standard GC"
"1a1","CS22659","CofC","COFC-GC1",6,"L",5,"1ENVT_GC","PHYTO",6,"GC1","CofC_SF01_0020","fruitnum",NA,"","standard GC"
"1a1","CS22659","CofC","COFC-GC2",7,"E",1,"1ENVT_GC","PHYTO",1,"GC2","CofC_SF01_0020","fruitnum",NA,"","standard GC"
"1a1","CS22659","CofC","COFC-GC2",8,"K",4,"1ENVT_GC","PHYTO",2,"GC2","CofC_SF01_0020","fruitnum",NA,"","standard GC"
"1a1","CS22659","CofC","COFC-GC2",9,"I",5,"1ENVT_GC","PHYTO",3,"GC2","CofC_SF01_0020","fruitnum",NA,"","standard GC"
"1a1","CS22659","CofC","COFC-GC2",10,"A",4,"1ENVT_GC","PHYTO",4,"GC2","CofC_SF01_0020","fruitnum",17,"","standard GC"
"1a1","CS22659","CofC","COFC-GC2",11,"A",4,"1ENVT_GC","PHYTO",5,"GC2","CofC_SF01_0020","fruitnum",13,"","standard GC"
"1a1","CS22659","CofC","COFC-GC2",12,"H",2,"1ENVT_GC","PHYTO",6,"GC2","CofC_SF01_0020","fruitnum",NA,"","standard GC"
"1a1","SALK_002295C","BC","BC-GC1",2,"G",6,"1ENVT_GC","Single",NA,"GC1","CofC_SF01_0116","fruitnum",74,"","standard GC"
"1a1","SALK_002295C","CofC","COFC-GC1",6,"H",5,"1ENVT_GC","Single",1,"GC1","CofC_SF01_0116","fruitnum",15,"","standard GC"
"1a1","SALK_002295C","CofC","COFC-GC2",10,"L",6,"1ENVT_GC","Single",1,"GC2","CofC_SF01_0116","fruitnum",18,"","standard GC"
"1a1","SALK_003255C","BC","BC-GC1",4,"A",4,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0033","fruitnum",77,"","standard GC"
"1a1","SALK_003255C","CofC","COFC-GC1",2,"I",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0033","fruitnum",14,"","standard GC"
"1a1","SALK_003255C","CofC","COFC-GC2",7,"D",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0033","fruitnum",18,"","standard GC"
"1a1","SALK_003942C","BC","BC-GC1",4,"I",4,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0037","fruitnum",56,"","standard GC"
"1a1","SALK_003942C","CofC","COFC-GC1",3,"D",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0037","fruitnum",18,"","standard GC"
"1a1","SALK_003942C","CofC","COFC-GC2",8,"C",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0037","fruitnum",23,"","standard GC"
"1a1","SALK_006528C","BC","BC-GC1",3,"F",4,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0068","fruitnum",88,"","standard GC"
"1a1","SALK_006528C","CofC","COFC-GC1",6,"H",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0068","fruitnum",20,"","standard GC"
"1a1","SALK_006528C","CofC","COFC-GC2",9,"E",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0068","fruitnum",29,"","standard GC"
"1a1","SALK_007896C","BC","BC-GC1",1,"F",2,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0089","fruitnum",51,"","standard GC"
"1a1","SALK_007896C","CofC","COFC-GC1",6,"F",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0089","fruitnum",26,"","standard GC"
"1a1","SALK_007896C","CofC","COFC-GC2",10,"I",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0089","fruitnum",24,"","standard GC"
"1a1","SALK_008905C","BC","BC-GC1",3,"H",2,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0226","fruitnum",88,"","standard GC"
"1a1","SALK_008905C","CofC","COFC-GC1",5,"K",6,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0226","fruitnum",18,"","standard GC"
"1a1","SALK_008905C","CofC","COFC-GC2",12,"E",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0226","fruitnum",16,"","standard GC"
"1a1","SALK_009815C","BC","BC-GC1",5,"C",1,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0110","fruitnum",54,"","standard GC"
"1a1","SALK_009815C","CofC","COFC-GC1",1,"E",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0110","fruitnum",23,"","standard GC"
"1a1","SALK_009815C","CofC","COFC-GC2",7,"H",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0110","fruitnum",19,"","standard GC"
"1a1","SALK_011077C","BC","BC-GC1",1,"B",5,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0123","fruitnum",56,"","standard GC"
"1a1","SALK_011077C","CofC","COFC-GC1",4,"E",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0123","fruitnum",22,"","standard GC"
"1a1","SALK_011077C","CofC","COFC-GC2",7,"A",1,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0123","fruitnum",4,"","standard GC"
"1a1","SALK_011343C","BC","BC-GC1",5,"B",5,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0129","fruitnum",71,"","standard GC"
"1a1","SALK_011343C","CofC","COFC-GC1",2,"F",2,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0129","fruitnum",15,"","standard GC"
"1a1","SALK_011343C","CofC","COFC-GC2",9,"B",2,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0129","fruitnum",30,"","standard GC"
"1a1","SALK_012792C","BC","BC-GC1",3,"F",2,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0155","fruitnum",75,"","standard GC"
"1a1","SALK_012792C","CofC","COFC-GC1",1,"L",6,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0155","fruitnum",10,"","standard GC"
"1a1","SALK_012792C","CofC","COFC-GC2",12,"A",5,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0155","fruitnum",19,"","standard GC"
"1a1","SALK_012847C","BC","BC-GC1",2,"B",4,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0218","fruitnum",46,"","standard GC"
"1a1","SALK_012847C","CofC","COFC-GC1",5,"B",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0218","fruitnum",16,"","standard GC"
"1a1","SALK_012847C","CofC","COFC-GC2",12,"A",1,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0218","fruitnum",22,"","standard GC"
"1a1","SALK_014557C","BC","BC-GC1",2,"F",3,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0053","fruitnum",75,"","standard GC"
"1a1","SALK_014557C","CofC","COFC-GC1",2,"L",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0053","fruitnum",18,"","standard GC"
"1a1","SALK_014557C","CofC","COFC-GC2",9,"A",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0053","fruitnum",25,"","standard GC"
"1a1","SALK_014633C","BC","BC-GC1",4,"E",2,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0320","fruitnum",59,"","standard GC"
"1a1","SALK_014633C","CofC","COFC-GC1",2,"I",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0320","fruitnum",16,"","standard GC"
"1a1","SALK_014633C","CofC","COFC-GC2",12,"B",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0320","fruitnum",23,"","standard GC"
"1a1","SALK_015986C","BC","BC-GC1",5,"F",3,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0166","fruitnum",86,"","standard GC"
"1a1","SALK_015986C","CofC","COFC-GC1",2,"J",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0166","fruitnum",14,"","standard GC"
"1a1","SALK_015986C","CofC","COFC-GC2",12,"J",2,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0166","fruitnum",22,"","standard GC"
"1a1","SALK_016332C","BC","BC-GC1",1,"H",4,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0001","fruitnum",73,"","standard GC"
"1a1","SALK_016332C","CofC","COFC-GC1",4,"I",6,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0001","fruitnum",23,"","standard GC"
"1a1","SALK_016332C","CofC","COFC-GC2",9,"C",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0001","fruitnum",19,"","standard GC"
"1a1","SALK_018664C","BC","BC-GC1",3,"A",5,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0199","fruitnum",77,"","standard GC"
"1a1","SALK_018664C","CofC","COFC-GC1",5,"C",2,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0199","fruitnum",18,"","standard GC"
"1a1","SALK_018664C","CofC","COFC-GC2",9,"K",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0199","fruitnum",27,"","standard GC"
"1a1","SALK_020158C","BC","BC-GC1",5,"L",3,"1ENVT_GC","Single",NA,"GC1","CofC_SF01_0107","fruitnum",41,"","standard GC"
"1a1","SALK_020158C","CofC","COFC-GC1",3,"G",4,"1ENVT_GC","Single",1,"GC1","CofC_SF01_0107","fruitnum",23,"","standard GC"
"1a1","SALK_020158C","CofC","COFC-GC2",9,"I",1,"1ENVT_GC","Single",1,"GC2","CofC_SF01_0107","fruitnum",28,"","standard GC"
"1a1","SALK_020181C","BC","BC-GC1",3,"A",3,"1ENVT_GC","Single",NA,"GC1","CofC_SF01_0030","fruitnum",81,"","standard GC"
"1a1","SALK_020181C","CofC","COFC-GC1",3,"K",3,"1ENVT_GC","Single",1,"GC1","CofC_SF01_0030","fruitnum",21,"","standard GC"
"1a1","SALK_020181C","CofC","COFC-GC2",8,"C",2,"1ENVT_GC","Single",1,"GC2","CofC_SF01_0030","fruitnum",29,"","standard GC"
"1a1","SALK_020792C","BC","BC-GC1",1,"G",3,"1ENVT_GC","Single",NA,"GC1","CofC_S11Farm_0232","fruitnum",95,"","standard GC"
"1a1","SALK_020792C","CofC","COFC-GC1",4,"E",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0232","fruitnum",21,"","standard GC"
"1a1","SALK_020792C","CofC","COFC-GC2",8,"E",1,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0232","fruitnum",17,"","standard GC"
"1a1","SALK_023000C","BC","BC-GC1",6,"C",6,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0049","fruitnum",85,"","standard GC"
"1a1","SALK_023000C","CofC","COFC-GC1",1,"C",6,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0049","fruitnum",12,"","standard GC"
"1a1","SALK_023000C","CofC","COFC-GC2",7,"B",4,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0049","fruitnum",9,"","standard GC"
"1a1","SALK_023037C","BC","BC-GC1",2,"B",1,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0050","fruitnum",44,"","standard GC"
"1a1","SALK_023037C","CofC","COFC-GC1",1,"I",1,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0050","fruitnum",8,"","standard GC"
"1a1","SALK_023037C","CofC","COFC-GC2",7,"K",2,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0050","fruitnum",12,"","standard GC"
"1a1","SALK_023070C","BC","BC-GC1",2,"L",6,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0051","fruitnum",70,"","standard GC"
"1a1","SALK_023070C","CofC","COFC-GC1",6,"E",2,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0051","fruitnum",16,"","standard GC"
"1a1","SALK_023070C","CofC","COFC-GC2",12,"I",1,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0051","fruitnum",29,"","standard GC"
"1a1","SALK_023076C","BC","BC-GC1",3,"G",1,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0052","fruitnum",58,"","standard GC"
"1a1","SALK_023076C","CofC","COFC-GC1",2,"F",3,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0052","fruitnum",16,"","standard GC"
"1a1","SALK_023076C","CofC","COFC-GC2",11,"D",2,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0052","fruitnum",15,"","standard GC"
"1a1","SALK_023091C","BC","BC-GC1",1,"C",3,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0053","fruitnum",60,"","standard GC"
"1a1","SALK_023091C","CofC","COFC-GC1",2,"L",1,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0053","fruitnum",10,"","standard GC"
"1a1","SALK_023091C","CofC","COFC-GC2",8,"E",2,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0053","fruitnum",20,"","standard GC"
"1a1","SALK_023120C","BC","BC-GC1",5,"L",2,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0054","fruitnum",88,"","standard GC"
"1a1","SALK_023120C","CofC","COFC-GC1",4,"J",5,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0054","fruitnum",23,"","standard GC"
"1a1","SALK_023120C","CofC","COFC-GC2",11,"E",6,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0054","fruitnum",26,"","standard GC"
"1a1","SALK_023159C","BC","BC-GC1",4,"J",4,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0055","fruitnum",92,"","standard GC"
"1a1","SALK_023159C","CofC","COFC-GC1",2,"C",3,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0055","fruitnum",15,"","standard GC"
"1a1","SALK_023159C","CofC","COFC-GC2",11,"D",4,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0055","fruitnum",26,"","standard GC"
"1a1","SALK_023198C","BC","BC-GC1",6,"C",2,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0056","fruitnum",99,"","standard GC"
"1a1","SALK_023198C","CofC","COFC-GC1",1,"C",4,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0056","fruitnum",11,"","standard GC"
"1a1","SALK_023198C","CofC","COFC-GC2",7,"H",2,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0056","fruitnum",11,"","standard GC"
"1a1","SALK_023251C","BC","BC-GC1",1,"A",6,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0057","fruitnum",75,"","standard GC"
"1a1","SALK_023251C","CofC","COFC-GC1",4,"D",1,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0057","fruitnum",19,"","standard GC"
"1a1","SALK_023251C","CofC","COFC-GC2",10,"G",6,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0057","fruitnum",18,"","standard GC"
"1a1","SALK_023271C","BC","BC-GC1",1,"A",2,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0058","fruitnum",44,"","standard GC"
"1a1","SALK_023271C","CofC","COFC-GC1",4,"J",4,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0058","fruitnum",13,"","standard GC"
"1a1","SALK_023271C","CofC","COFC-GC2",8,"A",6,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0058","fruitnum",19,"","standard GC"
"1a1","SALK_023316C","BC","BC-GC1",6,"L",6,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0060","fruitnum",73,"","standard GC"
"1a1","SALK_023316C","CofC","COFC-GC1",3,"E",3,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0060","fruitnum",20,"","standard GC"
"1a1","SALK_023316C","CofC","COFC-GC2",8,"L",2,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0060","fruitnum",10,"","standard GC"
"1a1","SALK_023361C","BC","BC-GC1",3,"F",1,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0061","fruitnum",57,"","standard GC"
"1a1","SALK_023361C","CofC","COFC-GC1",2,"D",3,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0061","fruitnum",17,"","standard GC"
"1a1","SALK_023361C","CofC","COFC-GC2",11,"H",1,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0061","fruitnum",22,"","standard GC"
"1a1","SALK_023369C","BC","BC-GC1",2,"C",1,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0062","fruitnum",27,"","standard GC"
"1a1","SALK_023369C","CofC","COFC-GC1",4,"J",6,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0062","fruitnum",27,"","standard GC"
"1a1","SALK_023369C","CofC","COFC-GC2",7,"I",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0062","fruitnum",12,"","standard GC"
"1a1","SALK_023405C","BC","BC-GC1",5,"J",5,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0063","fruitnum",85,"","standard GC"
"1a1","SALK_023405C","CofC","COFC-GC1",2,"A",2,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0063","fruitnum",11,"","standard GC"
"1a1","SALK_023405C","CofC","COFC-GC2",10,"F",3,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0063","fruitnum",32,"","standard GC"
"1a1","SALK_023429C","BC","BC-GC1",1,"D",3,"1ENVT_GC","Single",NA,"GC1","CofC_SF01_0223","fruitnum",48,"","standard GC"
"1a1","SALK_023429C","BC","BC-GC1",2,"A",5,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0065","fruitnum",34,"","standard GC"
"1a1","SALK_023429C","CofC","COFC-GC1",3,"G",1,"1ENVT_GC","Single",1,"GC1","CofC_SF01_0223","fruitnum",23,"","standard GC"
"1a1","SALK_023429C","CofC","COFC-GC1",4,"E",3,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0065","fruitnum",53,"","standard GC"
"1a1","SALK_023429C","CofC","COFC-GC2",7,"J",4,"1ENVT_GC","Single",1,"GC2","CofC_SF01_0223","fruitnum",23,"","standard GC"
"1a1","SALK_023429C","CofC","COFC-GC2",9,"L",5,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0065","fruitnum",21,"","standard GC"
"1a1","SALK_023433C","BC","BC-GC1",5,"J",2,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0066","fruitnum",78,"","standard GC"
"1a1","SALK_023433C","CofC","COFC-GC1",5,"E",5,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0066","fruitnum",20,"","standard GC"
"1a1","SALK_023433C","CofC","COFC-GC2",7,"A",2,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0066","fruitnum",14,"","standard GC"
"1a1","SALK_023458C","BC","BC-GC1",1,"A",5,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0068","fruitnum",40,"","standard GC"
"1a1","SALK_023458C","CofC","COFC-GC1",2,"K",1,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0068","fruitnum",14,"","standard GC"
"1a1","SALK_023458C","CofC","COFC-GC2",10,"G",5,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0068","fruitnum",20,"","standard GC"
"1a1","SALK_023463C","BC","BC-GC1",3,"D",5,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0431","fruitnum",82,"","standard GC"
"1a1","SALK_023463C","CofC","COFC-GC1",2,"D",4,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0431","fruitnum",14,"","standard GC"
"1a1","SALK_023463C","CofC","COFC-GC2",7,"L",1,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0431","fruitnum",10,"","standard GC"
"1a1","SALK_023473C","BC","BC-GC1",4,"I",6,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0069","fruitnum",70,"","standard GC"
"1a1","SALK_023473C","CofC","COFC-GC1",3,"H",1,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0069","fruitnum",40,"","standard GC"
"1a1","SALK_023473C","CofC","COFC-GC2",7,"L",2,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0069","fruitnum",14,"","standard GC"
"1a1","SALK_023522C","BC","BC-GC1",5,"D",2,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0071","fruitnum",58,"","standard GC"
"1a1","SALK_023522C","CofC","COFC-GC1",3,"D",1,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0071","fruitnum",23,"","standard GC"
"1a1","SALK_023522C","CofC","COFC-GC2",11,"J",6,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0071","fruitnum",28,"","standard GC"
"1a1","SALK_023529C","BC","BC-GC1",4,"C",6,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0072","fruitnum",74,"","standard GC"
"1a1","SALK_023529C","CofC","COFC-GC1",1,"F",1,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0072","fruitnum",21,"","standard GC"
"1a1","SALK_023529C","CofC","COFC-GC2",8,"A",4,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0072","fruitnum",13,"","standard GC"
"1a1","SALK_023547C","BC","BC-GC1",4,"K",1,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0073","fruitnum",63,"","standard GC"
"1a1","SALK_023547C","CofC","COFC-GC1",3,"L",6,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0073","fruitnum",28,"","standard GC"
"1a1","SALK_023547C","CofC","COFC-GC2",8,"I",2,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0073","fruitnum",27,"","standard GC"
"1a1","SALK_023571C","BC","BC-GC1",5,"G",3,"1ENVT_GC","Unknown",NA,"GC1","BC_S11Farm_0075","fruitnum",90,"","standard GC"
"1a1","SALK_023571C","CofC","COFC-GC1",2,"F",6,"1ENVT_GC","Unknown",1,"GC1","BC_S11Farm_0075","fruitnum",16,"","standard GC"
"1a1","SALK_023571C","CofC","COFC-GC2",9,"F",1,"1ENVT_GC","Unknown",1,"GC2","BC_S11Farm_0075","fruitnum",32,"","standard GC"
"1a1","SALK_023588C","BC","BC-GC1",5,"A",6,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0076","fruitnum",86,"","standard GC"
"1a1","SALK_023588C","CofC","COFC-GC1",6,"H",4,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0076","fruitnum",15,"","standard GC"
"1a1","SALK_023588C","CofC","COFC-GC2",11,"E",5,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0076","fruitnum",22,"","standard GC"
"1a1","SALK_023625C","BC","BC-GC1",2,"J",3,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0077","fruitnum",56,"","standard GC"
"1a1","SALK_023625C","CofC","COFC-GC1",6,"C",4,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0077","fruitnum",18,"","standard GC"
"1a1","SALK_023625C","CofC","COFC-GC2",7,"B",5,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0077","fruitnum",10,"","standard GC"
"1a1","SALK_023661C","BC","BC-GC1",2,"F",1,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0432","fruitnum",53,"","standard GC"
"1a1","SALK_023661C","CofC","COFC-GC1",6,"C",2,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0432","fruitnum",19,"","standard GC"
"1a1","SALK_023661C","CofC","COFC-GC2",10,"G",4,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0432","fruitnum",29,"","standard GC"
"1a1","SALK_023668C","BC","BC-GC1",2,"E",6,"1ENVT_GC","Single",NA,"GC1","BC_S11Farm_0079","fruitnum",69,"","standard GC"
"1a1","SALK_023668C","CofC","COFC-GC1",2,"B",2,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0079","fruitnum",14,"","standard GC"
"1a1","SALK_023668C","CofC","COFC-GC2",9,"B",4,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0079","fruitnum",27,"","standard GC"
