"exptid","accession","institution","facility","flat","row","column","fruitnum","aborted.fruits","inflorescence.height","diameter.at.bolt","treatment","parent_id"
"1a1","CS22635","BC","BC-GC1",2,"B",5,51,7,33.4,42.25,"standard GC","CofC_SF01_0139"
"1a1","CS22635","BC","BC-GC1",3,"E",5,50,11,32.4,NA,"standard GC","CofC_SF01_0139"
"1a1","CS22635","BC","BC-GC1",4,"A",6,26,6,32.1,49.52,"standard GC","CofC_SF01_0139"
"1a1","CS22635","BC","BC-GC1",5,"A",2,67,14,31.8,NA,"standard GC","CofC_SF01_0139"
"1a1","CS22635","BC","BC-GC1",6,"K",1,75,26,33.7,64.98,"standard GC","CofC_SF01_0139"
"1a1","CS22635","CofC","COFC-GC1",1,"J",4,10,8,17.8,22.4,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC1",2,"G",3,17,21,31.3,33.6,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC1",3,"J",4,34,5,33.2,45.1,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC1",4,"F",6,15,10,24.2,31.3,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC1",5,"G",1,12,6,19.8,26.2,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC1",6,"G",4,16,12,24.7,29.7,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC2",10,"L",3,13,13,23.2,41.2,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC2",11,"F",1,22,7,25.2,33.5,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC2",12,"B",6,40,16,38,36.5,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC2",7,"G",6,12,8,17.5,33.6,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC2",8,"H",6,20,16,31.9,34.1,"standard GC","CofC_SF01_0219"
"1a1","CS22635","CofC","COFC-GC2",9,"H",2,29,17,29.8,35.1,"standard GC","CofC_SF01_0219"
"1a1","CS22636","BC","BC-GC1",1,"B",3,46,11,27.3,36.09,"standard GC","CofC_SF01_0219"
"1a1","CS22636","BC","BC-GC1",2,"J",2,29,7,24.4,29.06,"standard GC","CofC_SF01_0219"
"1a1","CS22636","BC","BC-GC1",3,"L",5,52,0,30,36.94,"standard GC","CofC_SF01_0219"
"1a1","CS22636","BC","BC-GC1",4,"K",6,63,5,30,41.72,"standard GC","CofC_SF01_0219"
"1a1","CS22636","BC","BC-GC1",5,"H",5,24,0,25,38.27,"standard GC","CofC_SF01_0219"
"1a1","CS22636","BC","BC-GC1",6,"G",2,NA,NA,NA,44.65,"standard GC","CofC_SF01_0219"
"1a1","CS22636","CofC","COFC-GC1",1,"E",4,7,5,11.6,14.7,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC1",2,"G",1,15,2,19.6,28.8,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC1",3,"B",2,19,4,23.9,40,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC1",4,"K",3,15,2,20.3,27.1,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC1",5,"E",1,14,1,14.4,20.9,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC1",6,"E",3,19,4,23,28.9,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC2",10,"I",6,21,8,22.2,36.6,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC2",11,"C",5,22,5,20.8,25.4,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC2",12,"B",3,20,6,18.8,31.2,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC2",7,"E",6,17,10,17.8,NA,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC2",8,"A",5,16,4,19.2,36.8,"standard GC","CofC_SF01_0122"
"1a1","CS22636","CofC","COFC-GC2",9,"K",2,27,6,24.9,41,"standard GC","CofC_SF01_0122"
"1a1","CS22652","BC","BC-GC1",1,"D",6,37,9,34.7,53.2,"standard GC","CofC_SF01_0122"
"1a1","CS22652","BC","BC-GC1",2,"H",3,52,0,29.8,47.34,"standard GC","CofC_SF01_0122"
"1a1","CS22652","BC","BC-GC1",3,"C",5,47,2,39.6,43.35,"standard GC","CofC_SF01_0122"
"1a1","CS22652","BC","BC-GC1",4,"C",3,75,19,27,49.2,"standard GC","CofC_SF01_0122"
"1a1","CS22652","BC","BC-GC1",5,"J",6,81,5,31.5,43.04,"standard GC","CofC_SF01_0122"
"1a1","CS22652","BC","BC-GC1",6,"A",3,78,3,26.1,45.88,"standard GC","CofC_SF01_0122"
"1a1","CS22652","CofC","COFC-GC1",1,"D",1,14,5,17.5,24.5,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC1",2,"I",6,14,1,16.2,34.4,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC1",3,"G",3,25,3,23.3,43.4,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC1",4,"F",4,19,3,17.9,38.4,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC1",5,"F",2,12,4,14.1,24.6,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC1",6,"H",1,25,4,21.9,37.2,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC2",10,"D",5,32,3,22.4,37.9,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC2",11,"G",3,22,5,17.8,26.8,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC2",12,"L",5,27,10,20.1,38.5,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC2",7,"F",5,16,4,12.6,29.1,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC2",8,"G",3,20,5,18.7,NA,"standard GC","CofC_SF01_0149"
"1a1","CS22652","CofC","COFC-GC2",9,"C",5,41,9,25.6,38.5,"standard GC","CofC_SF01_0149"
"1a1","CS22658","BC","BC-GC1",1,"F",5,34,2,12.4,41.49,"standard GC","CofC_SF01_0149"
"1a1","CS22658","BC","BC-GC1",2,"G",3,49,0,27.7,47.5,"standard GC","CofC_SF01_0149"
"1a1","CS22658","BC","BC-GC1",3,"H",5,69,1,40.1,NA,"standard GC","CofC_SF01_0149"
"1a1","CS22658","BC","BC-GC1",4,"E",1,42,19,29.1,48.07,"standard GC","CofC_SF01_0149"
"1a1","CS22658","BC","BC-GC1",5,"C",3,75,2,25.4,70.01,"standard GC","CofC_SF01_0149"
"1a1","CS22658","BC","BC-GC1",6,"B",5,74,3,20.6,48.53,"standard GC","CofC_SF01_0149"
"1a1","CS22658","CofC","COFC-GC1",1,"L",5,5,5,2,18.3,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC1",2,"K",6,11,1,7.6,29.1,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC1",3,"I",4,12,9,8.4,33.7,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC1",4,"H",1,18,0,13.7,35.4,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC1",5,"L",1,5,1,5.1,19.8,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC1",6,"J",2,13,2,10.6,26.1,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC2",10,"F",4,16,7,17.5,40.6,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC2",11,"B",5,9,1,11.8,19.2,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC2",12,"A",6,15,7,17.7,32.6,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC2",7,"C",6,9,5,10.2,25.5,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC2",8,"E",5,14,0,16.1,32.8,"standard GC","CofC_SF01_0298"
"1a1","CS22658","CofC","COFC-GC2",9,"J",5,19,2,22.3,45.5,"standard GC","CofC_SF01_0298"
"1a1","CS22659","BC","BC-GC1",1,"J",5,81,6,26.5,45.69,"standard GC","CofC_SF01_0298"
"1a1","CS22659","BC","BC-GC1",2,"A",1,38,13,20.7,28.08,"standard GC","CofC_SF01_0298"
"1a1","CS22659","BC","BC-GC1",3,"B",4,60,28,25.4,26.17,"standard GC","CofC_SF01_0298"
"1a1","CS22659","BC","BC-GC1",4,"L",3,50,12,27.6,43.14,"standard GC","CofC_SF01_0298"
"1a1","CS22659","BC","BC-GC1",5,"F",1,57,4,25.5,36.89,"standard GC","CofC_SF01_0298"
"1a1","CS22659","BC","BC-GC1",6,"B",1,50,11,24.5,48.64,"standard GC","CofC_SF01_0298"
"1a1","CS22659","CofC","COFC-GC1",1,"K",6,NA,NA,NA,NA,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC1",2,"E",6,17,8,22.5,37.4,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC1",3,"D",5,NA,NA,NA,NA,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC1",4,"G",2,20,3,23.3,36,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC1",5,"D",4,NA,NA,NA,NA,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC1",6,"L",5,NA,NA,NA,NA,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC2",10,"A",4,17,6,20.2,34.1,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC2",11,"A",4,13,5,14.8,37.4,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC2",12,"H",2,NA,NA,NA,37.4,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC2",7,"E",1,NA,NA,NA,23.8,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC2",8,"K",4,NA,NA,NA,38.2,"standard GC","CofC_SF01_0020"
"1a1","CS22659","CofC","COFC-GC2",9,"I",5,NA,NA,NA,45.6,"standard GC","CofC_SF01_0020"
"1a1","SALK_002295C","BC","BC-GC1",2,"G",6,74,28,21.5,49.18,"standard GC","CofC_SF01_0116"
"1a1","SALK_002295C","CofC","COFC-GC1",6,"H",5,15,4,17.6,25,"standard GC","CofC_SF01_0116"
"1a1","SALK_002295C","CofC","COFC-GC2",10,"L",6,18,5,22.9,34.5,"standard GC","CofC_SF01_0116"
"1a1","SALK_003255C","BC","BC-GC1",4,"A",4,77,7,27.2,47.35,"standard GC","CofC_S11Farm_0033"
"1a1","SALK_003255C","CofC","COFC-GC1",2,"I",4,14,6,22.5,30.9,"standard GC","CofC_S11Farm_0033"
"1a1","SALK_003255C","CofC","COFC-GC2",7,"D",6,18,13,17.3,NA,"standard GC","CofC_S11Farm_0033"
"1a1","SALK_003942C","BC","BC-GC1",4,"I",4,56,11,32,58.98,"standard GC","CofC_S11Farm_0037"
"1a1","SALK_003942C","CofC","COFC-GC1",3,"D",4,18,3,20.7,37.9,"standard GC","CofC_S11Farm_0037"
"1a1","SALK_003942C","CofC","COFC-GC2",8,"C",6,23,4,21.1,29.9,"standard GC","CofC_S11Farm_0037"
"1a1","SALK_006528C","BC","BC-GC1",3,"F",4,88,21,29,46.61,"standard GC","CofC_S11Farm_0068"
"1a1","SALK_006528C","CofC","COFC-GC1",6,"H",3,20,8,19.5,25.6,"standard GC","CofC_S11Farm_0068"
"1a1","SALK_006528C","CofC","COFC-GC2",9,"E",6,29,6,22.6,37.9,"standard GC","CofC_S11Farm_0068"
"1a1","SALK_007896C","BC","BC-GC1",1,"F",2,51,2,28.7,44.57,"standard GC","CofC_S11Farm_0089"
"1a1","SALK_007896C","CofC","COFC-GC1",6,"F",3,26,3,18.2,34.3,"standard GC","CofC_S11Farm_0089"
"1a1","SALK_007896C","CofC","COFC-GC2",10,"I",4,24,7,22.1,38,"standard GC","CofC_S11Farm_0089"
"1a1","SALK_008905C","BC","BC-GC1",3,"H",2,88,2,26,53.78,"standard GC","CofC_S11Farm_0226"
"1a1","SALK_008905C","CofC","COFC-GC1",5,"K",6,18,8,16.2,23.7,"standard GC","CofC_S11Farm_0226"
"1a1","SALK_008905C","CofC","COFC-GC2",12,"E",4,16,7,19.6,25.2,"standard GC","CofC_S11Farm_0226"
"1a1","SALK_009815C","BC","BC-GC1",5,"C",1,54,12,26.3,51.4,"standard GC","CofC_S11Farm_0110"
"1a1","SALK_009815C","CofC","COFC-GC1",1,"E",1,23,4,17.6,26,"standard GC","CofC_S11Farm_0110"
"1a1","SALK_009815C","CofC","COFC-GC2",7,"H",4,19,10,17.7,35.6,"standard GC","CofC_S11Farm_0110"
"1a1","SALK_011077C","BC","BC-GC1",1,"B",5,56,5,25.3,57.32,"standard GC","CofC_S11Farm_0123"
"1a1","SALK_011077C","CofC","COFC-GC1",4,"E",1,22,4,23.3,41.5,"standard GC","CofC_S11Farm_0123"
"1a1","SALK_011077C","CofC","COFC-GC2",7,"A",1,4,4,8.3,38.3,"standard GC","CofC_S11Farm_0123"
"1a1","SALK_011343C","BC","BC-GC1",5,"B",5,71,12,30.1,63.79,"standard GC","CofC_S11Farm_0129"
"1a1","SALK_011343C","CofC","COFC-GC1",2,"F",2,15,6,19.2,31.1,"standard GC","CofC_S11Farm_0129"
"1a1","SALK_011343C","CofC","COFC-GC2",9,"B",2,30,13,23.2,20.3,"standard GC","CofC_S11Farm_0129"
"1a1","SALK_012792C","BC","BC-GC1",3,"F",2,75,8,25.7,45.38,"standard GC","CofC_S11Farm_0155"
"1a1","SALK_012792C","CofC","COFC-GC1",1,"L",6,10,6,15.2,24.4,"standard GC","CofC_S11Farm_0155"
"1a1","SALK_012792C","CofC","COFC-GC2",12,"A",5,19,7,19.5,29.5,"standard GC","CofC_S11Farm_0155"
"1a1","SALK_012847C","BC","BC-GC1",2,"B",4,46,14,23.2,37.17,"standard GC","CofC_S11Farm_0218"
"1a1","SALK_012847C","CofC","COFC-GC1",5,"B",1,16,5,15.8,18.5,"standard GC","CofC_S11Farm_0218"
"1a1","SALK_012847C","CofC","COFC-GC2",12,"A",1,22,9,20.4,28.5,"standard GC","CofC_S11Farm_0218"
"1a1","SALK_014557C","BC","BC-GC1",2,"F",3,75,4,29.1,41.87,"standard GC","CofC_S11Farm_0053"
"1a1","SALK_014557C","CofC","COFC-GC1",2,"L",4,18,9,20.5,36.3,"standard GC","CofC_S11Farm_0053"
"1a1","SALK_014557C","CofC","COFC-GC2",9,"A",6,25,8,22.6,36.2,"standard GC","CofC_S11Farm_0053"
"1a1","SALK_014633C","BC","BC-GC1",4,"E",2,59,13,28.4,49.66,"standard GC","CofC_S11Farm_0320"
"1a1","SALK_014633C","CofC","COFC-GC1",2,"I",3,16,3,20.1,29.8,"standard GC","CofC_S11Farm_0320"
"1a1","SALK_014633C","CofC","COFC-GC2",12,"B",4,23,11,20.9,38.5,"standard GC","CofC_S11Farm_0320"
"1a1","SALK_015986C","BC","BC-GC1",5,"F",3,86,6,31.3,54.11,"standard GC","CofC_S11Farm_0166"
"1a1","SALK_015986C","CofC","COFC-GC1",2,"J",3,14,3,18.2,30.8,"standard GC","CofC_S11Farm_0166"
"1a1","SALK_015986C","CofC","COFC-GC2",12,"J",2,22,4,19.1,39.9,"standard GC","CofC_S11Farm_0166"
"1a1","SALK_016332C","BC","BC-GC1",1,"H",4,73,2,31.3,59.14,"standard GC","CofC_S11Farm_0001"
"1a1","SALK_016332C","CofC","COFC-GC1",4,"I",6,23,4,20.6,31.2,"standard GC","CofC_S11Farm_0001"
"1a1","SALK_016332C","CofC","COFC-GC2",9,"C",6,19,6,22.1,34.9,"standard GC","CofC_S11Farm_0001"
"1a1","SALK_018664C","BC","BC-GC1",3,"A",5,77,10,22,40.01,"standard GC","CofC_S11Farm_0199"
"1a1","SALK_018664C","CofC","COFC-GC1",5,"C",2,18,10,17.1,22.8,"standard GC","CofC_S11Farm_0199"
"1a1","SALK_018664C","CofC","COFC-GC2",9,"K",6,27,11,22.1,44.8,"standard GC","CofC_S11Farm_0199"
"1a1","SALK_020158C","BC","BC-GC1",5,"L",3,41,8,27.9,49.23,"standard GC","CofC_SF01_0107"
"1a1","SALK_020158C","CofC","COFC-GC1",3,"G",4,23,3,25.7,44.3,"standard GC","CofC_SF01_0107"
"1a1","SALK_020158C","CofC","COFC-GC2",9,"I",1,28,3,24.7,41.8,"standard GC","CofC_SF01_0107"
"1a1","SALK_020181C","BC","BC-GC1",3,"A",3,81,25,24.7,44.11,"standard GC","CofC_SF01_0030"
"1a1","SALK_020181C","CofC","COFC-GC1",3,"K",3,21,4,22.4,35.5,"standard GC","CofC_SF01_0030"
"1a1","SALK_020181C","CofC","COFC-GC2",8,"C",2,29,4,19.5,30.7,"standard GC","CofC_SF01_0030"
"1a1","SALK_020792C","BC","BC-GC1",1,"G",3,95,11,33,49.04,"standard GC","CofC_S11Farm_0232"
"1a1","SALK_020792C","CofC","COFC-GC1",4,"E",4,21,7,23.2,28.4,"standard GC","CofC_S11Farm_0232"
"1a1","SALK_020792C","CofC","COFC-GC2",8,"E",1,17,12,20.5,35.4,"standard GC","CofC_S11Farm_0232"
"1a1","SALK_023000C","BC","BC-GC1",6,"C",6,85,31,25.3,60.57,"standard GC","BC_S11Farm_0049"
"1a1","SALK_023000C","CofC","COFC-GC1",1,"C",6,12,5,16,21.3,"standard GC","BC_S11Farm_0049"
"1a1","SALK_023000C","CofC","COFC-GC2",7,"B",4,9,7,14,25.8,"standard GC","BC_S11Farm_0049"
"1a1","SALK_023037C","BC","BC-GC1",2,"B",1,44,23,23.5,43.88,"standard GC","BC_S11Farm_0050"
"1a1","SALK_023037C","CofC","COFC-GC1",1,"I",1,8,4,11.9,19.5,"standard GC","BC_S11Farm_0050"
"1a1","SALK_023037C","CofC","COFC-GC2",7,"K",2,12,6,16.6,33.1,"standard GC","BC_S11Farm_0050"
"1a1","SALK_023070C","BC","BC-GC1",2,"L",6,70,8,24.2,49.84,"standard GC","BC_S11Farm_0051"
"1a1","SALK_023070C","CofC","COFC-GC1",6,"E",2,16,3,17.4,30.8,"standard GC","BC_S11Farm_0051"
"1a1","SALK_023070C","CofC","COFC-GC2",12,"I",1,29,9,22.9,21.1,"standard GC","BC_S11Farm_0051"
"1a1","SALK_023076C","BC","BC-GC1",3,"G",1,58,20,25,40.75,"standard GC","BC_S11Farm_0052"
"1a1","SALK_023076C","CofC","COFC-GC1",2,"F",3,16,5,18.5,32.5,"standard GC","BC_S11Farm_0052"
"1a1","SALK_023076C","CofC","COFC-GC2",11,"D",2,15,4,20.5,23.1,"standard GC","BC_S11Farm_0052"
"1a1","SALK_023091C","BC","BC-GC1",1,"C",3,60,9,29.2,40.61,"standard GC","BC_S11Farm_0053"
"1a1","SALK_023091C","CofC","COFC-GC1",2,"L",1,10,2,13.8,21.9,"standard GC","BC_S11Farm_0053"
"1a1","SALK_023091C","CofC","COFC-GC2",8,"E",2,20,4,19,30.6,"standard GC","BC_S11Farm_0053"
"1a1","SALK_023120C","BC","BC-GC1",5,"L",2,88,4,32,67.01,"standard GC","BC_S11Farm_0054"
"1a1","SALK_023120C","CofC","COFC-GC1",4,"J",5,23,5,20.5,34.4,"standard GC","BC_S11Farm_0054"
"1a1","SALK_023120C","CofC","COFC-GC2",11,"E",6,26,5,21.6,34,"standard GC","BC_S11Farm_0054"
"1a1","SALK_023159C","BC","BC-GC1",4,"J",4,92,13,32,64.29,"standard GC","BC_S11Farm_0055"
"1a1","SALK_023159C","CofC","COFC-GC1",2,"C",3,15,3,18,28.5,"standard GC","BC_S11Farm_0055"
"1a1","SALK_023159C","CofC","COFC-GC2",11,"D",4,26,7,25.1,33.1,"standard GC","BC_S11Farm_0055"
"1a1","SALK_023198C","BC","BC-GC1",6,"C",2,99,55,28.9,44.22,"standard GC","BC_S11Farm_0056"
"1a1","SALK_023198C","CofC","COFC-GC1",1,"C",4,11,4,13.4,17.3,"standard GC","BC_S11Farm_0056"
"1a1","SALK_023198C","CofC","COFC-GC2",7,"H",2,11,5,15.8,35,"standard GC","BC_S11Farm_0056"
"1a1","SALK_023251C","BC","BC-GC1",1,"A",6,75,3,28,50.52,"standard GC","BC_S11Farm_0057"
"1a1","SALK_023251C","CofC","COFC-GC1",4,"D",1,19,3,18.4,29.9,"standard GC","BC_S11Farm_0057"
"1a1","SALK_023251C","CofC","COFC-GC2",10,"G",6,18,5,19.5,37.9,"standard GC","BC_S11Farm_0057"
"1a1","SALK_023271C","BC","BC-GC1",1,"A",2,44,2,28,NA,"standard GC","BC_S11Farm_0058"
"1a1","SALK_023271C","CofC","COFC-GC1",4,"J",4,13,6,16.1,29.4,"standard GC","BC_S11Farm_0058"
"1a1","SALK_023271C","CofC","COFC-GC2",8,"A",6,19,4,18.9,28.6,"standard GC","BC_S11Farm_0058"
"1a1","SALK_023316C","BC","BC-GC1",6,"L",6,73,1,30,47.12,"standard GC","BC_S11Farm_0060"
"1a1","SALK_023316C","CofC","COFC-GC1",3,"E",3,20,4,22.1,39.8,"standard GC","BC_S11Farm_0060"
"1a1","SALK_023316C","CofC","COFC-GC2",8,"L",2,10,3,13.6,37.2,"standard GC","BC_S11Farm_0060"
"1a1","SALK_023361C","BC","BC-GC1",3,"F",1,57,18,22.5,37.41,"standard GC","BC_S11Farm_0061"
"1a1","SALK_023361C","CofC","COFC-GC1",2,"D",3,17,4,18,31.6,"standard GC","BC_S11Farm_0061"
"1a1","SALK_023361C","CofC","COFC-GC2",11,"H",1,22,6,21.1,31.5,"standard GC","BC_S11Farm_0061"
"1a1","SALK_023369C","BC","BC-GC1",2,"C",1,27,17,19.2,40.31,"standard GC","BC_S11Farm_0062"
"1a1","SALK_023369C","CofC","COFC-GC1",4,"J",6,27,6,21.6,34.1,"standard GC","BC_S11Farm_0062"
"1a1","SALK_023369C","CofC","COFC-GC2",7,"I",1,12,8,14.2,26.8,"standard GC","BC_S11Farm_0062"
"1a1","SALK_023405C","BC","BC-GC1",5,"J",5,85,29,29.8,65.05,"standard GC","BC_S11Farm_0063"
"1a1","SALK_023405C","CofC","COFC-GC1",2,"A",2,11,1,14.3,27.6,"standard GC","BC_S11Farm_0063"
"1a1","SALK_023405C","CofC","COFC-GC2",10,"F",3,32,9,23.1,45.4,"standard GC","BC_S11Farm_0063"
"1a1","SALK_023429C","BC","BC-GC1",1,"D",3,48,0,31.7,55.61,"standard GC","CofC_SF01_0223"
"1a1","SALK_023429C","BC","BC-GC1",2,"A",5,34,20,20.2,41.78,"standard GC","BC_S11Farm_0065"
"1a1","SALK_023429C","CofC","COFC-GC1",3,"G",1,23,4,22.7,40,"standard GC","CofC_SF01_0223"
"1a1","SALK_023429C","CofC","COFC-GC1",4,"E",3,53,4,40.9,55.6,"standard GC","BC_S11Farm_0065"
"1a1","SALK_023429C","CofC","COFC-GC2",7,"J",4,23,13,18.3,23.4,"standard GC","CofC_SF01_0223"
"1a1","SALK_023429C","CofC","COFC-GC2",9,"L",5,21,5,22.1,42.8,"standard GC","BC_S11Farm_0065"
"1a1","SALK_023433C","BC","BC-GC1",5,"J",2,78,7,31.6,59.77,"standard GC","BC_S11Farm_0066"
"1a1","SALK_023433C","CofC","COFC-GC1",5,"E",5,20,4,15.4,22.7,"standard GC","BC_S11Farm_0066"
"1a1","SALK_023433C","CofC","COFC-GC2",7,"A",2,14,7,14.4,35.2,"standard GC","BC_S11Farm_0066"
"1a1","SALK_023458C","BC","BC-GC1",1,"A",5,40,0,25.4,44.92,"standard GC","BC_S11Farm_0068"
"1a1","SALK_023458C","CofC","COFC-GC1",2,"K",1,14,3,16.5,29.5,"standard GC","BC_S11Farm_0068"
"1a1","SALK_023458C","CofC","COFC-GC2",10,"G",5,20,8,19.2,36.2,"standard GC","BC_S11Farm_0068"
"1a1","SALK_023463C","BC","BC-GC1",3,"D",5,82,8,26,31.14,"standard GC","BC_S11Farm_0431"
"1a1","SALK_023463C","CofC","COFC-GC1",2,"D",4,14,4,16.4,30.9,"standard GC","BC_S11Farm_0431"
"1a1","SALK_023463C","CofC","COFC-GC2",7,"L",1,10,4,14.2,35,"standard GC","BC_S11Farm_0431"
"1a1","SALK_023473C","BC","BC-GC1",4,"I",6,70,7,31.5,51.51,"standard GC","BC_S11Farm_0069"
"1a1","SALK_023473C","CofC","COFC-GC1",3,"H",1,40,10,31.6,42.5,"standard GC","BC_S11Farm_0069"
"1a1","SALK_023473C","CofC","COFC-GC2",7,"L",2,14,5,19.6,32.9,"standard GC","BC_S11Farm_0069"
"1a1","SALK_023522C","BC","BC-GC1",5,"D",2,58,13,30.2,50.94,"standard GC","BC_S11Farm_0071"
"1a1","SALK_023522C","CofC","COFC-GC1",3,"D",1,23,4,23,35.7,"standard GC","BC_S11Farm_0071"
"1a1","SALK_023522C","CofC","COFC-GC2",11,"J",6,28,9,22.5,36.5,"standard GC","BC_S11Farm_0071"
"1a1","SALK_023529C","BC","BC-GC1",4,"C",6,74,12,23.2,41.88,"standard GC","BC_S11Farm_0072"
"1a1","SALK_023529C","CofC","COFC-GC1",1,"F",1,21,4,17.6,25,"standard GC","BC_S11Farm_0072"
"1a1","SALK_023529C","CofC","COFC-GC2",8,"A",4,13,4,14.1,35.2,"standard GC","BC_S11Farm_0072"
"1a1","SALK_023547C","BC","BC-GC1",4,"K",1,63,11,31.7,53.93,"standard GC","BC_S11Farm_0073"
"1a1","SALK_023547C","CofC","COFC-GC1",3,"L",6,28,13,22.7,45.3,"standard GC","BC_S11Farm_0073"
"1a1","SALK_023547C","CofC","COFC-GC2",8,"I",2,27,4,16.8,33,"standard GC","BC_S11Farm_0073"
"1a1","SALK_023571C","BC","BC-GC1",5,"G",3,90,8,30.5,51.03,"standard GC","BC_S11Farm_0075"
"1a1","SALK_023571C","CofC","COFC-GC1",2,"F",6,16,4,17.8,25.9,"standard GC","BC_S11Farm_0075"
"1a1","SALK_023571C","CofC","COFC-GC2",9,"F",1,32,13,24.2,39.4,"standard GC","BC_S11Farm_0075"
"1a1","SALK_023588C","BC","BC-GC1",5,"A",6,86,9,28.4,50.16,"standard GC","BC_S11Farm_0076"
"1a1","SALK_023588C","CofC","COFC-GC1",6,"H",4,15,5,17.7,27.2,"standard GC","BC_S11Farm_0076"
"1a1","SALK_023588C","CofC","COFC-GC2",11,"E",5,22,6,20.9,29.3,"standard GC","BC_S11Farm_0076"
"1a1","SALK_023625C","BC","BC-GC1",2,"J",3,56,4,31.1,45.54,"standard GC","BC_S11Farm_0077"
"1a1","SALK_023625C","CofC","COFC-GC1",6,"C",4,18,5,16.2,22.6,"standard GC","BC_S11Farm_0077"
"1a1","SALK_023625C","CofC","COFC-GC2",7,"B",5,10,7,14.3,28.4,"standard GC","BC_S11Farm_0077"
"1a1","SALK_023661C","BC","BC-GC1",2,"F",1,53,7,25,37.82,"standard GC","BC_S11Farm_0432"
"1a1","SALK_023661C","CofC","COFC-GC1",6,"C",2,19,2,16.4,20.3,"standard GC","BC_S11Farm_0432"
"1a1","SALK_023661C","CofC","COFC-GC2",10,"G",4,29,10,24.4,37.6,"standard GC","BC_S11Farm_0432"
"1a1","SALK_023668C","BC","BC-GC1",2,"E",6,69,12,30.1,40.24,"standard GC","BC_S11Farm_0079"
"1a1","SALK_023668C","CofC","COFC-GC1",2,"B",2,14,3,17.2,33.7,"standard GC","BC_S11Farm_0079"
